areaCode,areaName,areaType,date,newAdmissions
W92000004,Wales,nation,2022-04-01,46
W92000004,Wales,nation,2022-03-31,37
W92000004,Wales,nation,2022-03-30,39
W92000004,Wales,nation,2022-03-29,37
W92000004,Wales,nation,2022-03-28,26
W92000004,Wales,nation,2022-03-27,41
W92000004,Wales,nation,2022-03-26,51
W92000004,Wales,nation,2022-03-25,36
W92000004,Wales,nation,2022-03-24,38
W92000004,Wales,nation,2022-03-23,42
W92000004,Wales,nation,2022-03-22,44
W92000004,Wales,nation,2022-03-21,19
W92000004,Wales,nation,2022-03-20,24
W92000004,Wales,nation,2022-03-19,32
W92000004,Wales,nation,2022-03-18,42
W92000004,Wales,nation,2022-03-17,38
W92000004,Wales,nation,2022-03-16,24
W92000004,Wales,nation,2022-03-15,30
W92000004,Wales,nation,2022-03-14,26
W92000004,Wales,nation,2022-03-13,12
W92000004,Wales,nation,2022-03-12,25
W92000004,Wales,nation,2022-03-11,35
W92000004,Wales,nation,2022-03-10,30
W92000004,Wales,nation,2022-03-09,23
W92000004,Wales,nation,2022-03-08,22
W92000004,Wales,nation,2022-03-07,18
W92000004,Wales,nation,2022-03-06,20
W92000004,Wales,nation,2022-03-05,19
W92000004,Wales,nation,2022-03-04,32
W92000004,Wales,nation,2022-03-03,14
W92000004,Wales,nation,2022-03-02,24
W92000004,Wales,nation,2022-03-01,14
W92000004,Wales,nation,2022-02-28,17
W92000004,Wales,nation,2022-02-27,8
W92000004,Wales,nation,2022-02-26,22
W92000004,Wales,nation,2022-02-25,18
W92000004,Wales,nation,2022-02-24,28
W92000004,Wales,nation,2022-02-23,26
W92000004,Wales,nation,2022-02-22,20
W92000004,Wales,nation,2022-02-21,14
W92000004,Wales,nation,2022-02-20,14
W92000004,Wales,nation,2022-02-19,21
W92000004,Wales,nation,2022-02-18,18
W92000004,Wales,nation,2022-02-17,19
W92000004,Wales,nation,2022-02-16,27
W92000004,Wales,nation,2022-02-15,23
W92000004,Wales,nation,2022-02-14,30
W92000004,Wales,nation,2022-02-13,17
W92000004,Wales,nation,2022-02-12,18
W92000004,Wales,nation,2022-02-11,20
W92000004,Wales,nation,2022-02-10,21
W92000004,Wales,nation,2022-02-09,22
W92000004,Wales,nation,2022-02-08,20
W92000004,Wales,nation,2022-02-07,18
W92000004,Wales,nation,2022-02-06,29
W92000004,Wales,nation,2022-02-05,22
W92000004,Wales,nation,2022-02-04,34
W92000004,Wales,nation,2022-02-03,29
W92000004,Wales,nation,2022-02-02,23
W92000004,Wales,nation,2022-02-01,30
W92000004,Wales,nation,2022-01-31,25
W92000004,Wales,nation,2022-01-30,20
W92000004,Wales,nation,2022-01-29,14
W92000004,Wales,nation,2022-01-28,31
W92000004,Wales,nation,2022-01-27,29
W92000004,Wales,nation,2022-01-26,23
W92000004,Wales,nation,2022-01-25,23
W92000004,Wales,nation,2022-01-24,19
W92000004,Wales,nation,2022-01-23,25
W92000004,Wales,nation,2022-01-22,22
W92000004,Wales,nation,2022-01-21,33
W92000004,Wales,nation,2022-01-20,40
W92000004,Wales,nation,2022-01-19,36
W92000004,Wales,nation,2022-01-18,31
W92000004,Wales,nation,2022-01-17,31
W92000004,Wales,nation,2022-01-16,42
W92000004,Wales,nation,2022-01-15,47
W92000004,Wales,nation,2022-01-14,48
W92000004,Wales,nation,2022-01-13,38
W92000004,Wales,nation,2022-01-12,38
W92000004,Wales,nation,2022-01-11,49
W92000004,Wales,nation,2022-01-10,46
W92000004,Wales,nation,2022-01-09,42
W92000004,Wales,nation,2022-01-08,40
W92000004,Wales,nation,2022-01-07,45
W92000004,Wales,nation,2022-01-06,56
W92000004,Wales,nation,2022-01-05,47
W92000004,Wales,nation,2022-01-04,57
W92000004,Wales,nation,2022-01-03,41
W92000004,Wales,nation,2022-01-02,43
W92000004,Wales,nation,2022-01-01,76
W92000004,Wales,nation,2021-12-31,53
W92000004,Wales,nation,2021-12-30,52
W92000004,Wales,nation,2021-12-29,36
W92000004,Wales,nation,2021-12-28,32
W92000004,Wales,nation,2021-12-27,21
W92000004,Wales,nation,2021-12-26,24
W92000004,Wales,nation,2021-12-25,32
W92000004,Wales,nation,2021-12-24,32
W92000004,Wales,nation,2021-12-23,28
W92000004,Wales,nation,2021-12-22,25
W92000004,Wales,nation,2021-12-21,32
W92000004,Wales,nation,2021-12-20,18
W92000004,Wales,nation,2021-12-19,21
W92000004,Wales,nation,2021-12-18,21
W92000004,Wales,nation,2021-12-17,27
W92000004,Wales,nation,2021-12-16,22
W92000004,Wales,nation,2021-12-15,24
W92000004,Wales,nation,2021-12-14,33
W92000004,Wales,nation,2021-12-13,13
W92000004,Wales,nation,2021-12-12,20
W92000004,Wales,nation,2021-12-11,22
W92000004,Wales,nation,2021-12-10,27
W92000004,Wales,nation,2021-12-09,32
W92000004,Wales,nation,2021-12-08,27
W92000004,Wales,nation,2021-12-07,23
W92000004,Wales,nation,2021-12-06,15
W92000004,Wales,nation,2021-12-05,26
W92000004,Wales,nation,2021-12-04,25
W92000004,Wales,nation,2021-12-03,30
W92000004,Wales,nation,2021-12-02,17
W92000004,Wales,nation,2021-12-01,30
W92000004,Wales,nation,2021-11-30,29
W92000004,Wales,nation,2021-11-29,21
W92000004,Wales,nation,2021-11-28,21
W92000004,Wales,nation,2021-11-27,28
W92000004,Wales,nation,2021-11-26,26
W92000004,Wales,nation,2021-11-25,35
W92000004,Wales,nation,2021-11-24,35
W92000004,Wales,nation,2021-11-23,25
W92000004,Wales,nation,2021-11-22,21
W92000004,Wales,nation,2021-11-21,35
W92000004,Wales,nation,2021-11-20,38
W92000004,Wales,nation,2021-11-19,38
W92000004,Wales,nation,2021-11-18,32
W92000004,Wales,nation,2021-11-17,22
W92000004,Wales,nation,2021-11-16,50
W92000004,Wales,nation,2021-11-15,30
W92000004,Wales,nation,2021-11-14,32
W92000004,Wales,nation,2021-11-13,34
W92000004,Wales,nation,2021-11-12,42
W92000004,Wales,nation,2021-11-11,36
W92000004,Wales,nation,2021-11-10,45
W92000004,Wales,nation,2021-11-09,38
W92000004,Wales,nation,2021-11-08,24
W92000004,Wales,nation,2021-11-07,45
W92000004,Wales,nation,2021-11-06,49
W92000004,Wales,nation,2021-11-05,39
W92000004,Wales,nation,2021-11-04,42
W92000004,Wales,nation,2021-11-03,50
W92000004,Wales,nation,2021-11-02,42
W92000004,Wales,nation,2021-11-01,37
W92000004,Wales,nation,2021-10-31,43
W92000004,Wales,nation,2021-10-30,48
W92000004,Wales,nation,2021-10-29,49
W92000004,Wales,nation,2021-10-28,39
W92000004,Wales,nation,2021-10-27,48
W92000004,Wales,nation,2021-10-26,52
W92000004,Wales,nation,2021-10-25,35
W92000004,Wales,nation,2021-10-24,38
W92000004,Wales,nation,2021-10-23,46
W92000004,Wales,nation,2021-10-22,49
W92000004,Wales,nation,2021-10-21,47
W92000004,Wales,nation,2021-10-20,51
W92000004,Wales,nation,2021-10-19,41
W92000004,Wales,nation,2021-10-18,29
W92000004,Wales,nation,2021-10-17,35
W92000004,Wales,nation,2021-10-16,38
W92000004,Wales,nation,2021-10-15,47
W92000004,Wales,nation,2021-10-14,37
W92000004,Wales,nation,2021-10-13,51
W92000004,Wales,nation,2021-10-12,38
W92000004,Wales,nation,2021-10-11,37
W92000004,Wales,nation,2021-10-10,33
W92000004,Wales,nation,2021-10-09,28
W92000004,Wales,nation,2021-10-08,37
W92000004,Wales,nation,2021-10-07,36
W92000004,Wales,nation,2021-10-06,27
W92000004,Wales,nation,2021-10-05,36
W92000004,Wales,nation,2021-10-04,20
W92000004,Wales,nation,2021-10-03,28
W92000004,Wales,nation,2021-10-02,35
W92000004,Wales,nation,2021-10-01,39
W92000004,Wales,nation,2021-09-30,34
W92000004,Wales,nation,2021-09-29,52
W92000004,Wales,nation,2021-09-28,41
W92000004,Wales,nation,2021-09-27,17
W92000004,Wales,nation,2021-09-26,28
W92000004,Wales,nation,2021-09-25,37
W92000004,Wales,nation,2021-09-24,33
W92000004,Wales,nation,2021-09-23,43
W92000004,Wales,nation,2021-09-22,38
W92000004,Wales,nation,2021-09-21,40
W92000004,Wales,nation,2021-09-20,24
W92000004,Wales,nation,2021-09-19,32
W92000004,Wales,nation,2021-09-18,52
W92000004,Wales,nation,2021-09-17,38
W92000004,Wales,nation,2021-09-16,30
W92000004,Wales,nation,2021-09-15,43
W92000004,Wales,nation,2021-09-14,51
W92000004,Wales,nation,2021-09-13,36
W92000004,Wales,nation,2021-09-12,37
W92000004,Wales,nation,2021-09-11,37
W92000004,Wales,nation,2021-09-10,45
W92000004,Wales,nation,2021-09-09,41
W92000004,Wales,nation,2021-09-08,41
W92000004,Wales,nation,2021-09-07,44
W92000004,Wales,nation,2021-09-06,40
W92000004,Wales,nation,2021-09-05,38
W92000004,Wales,nation,2021-09-04,40
W92000004,Wales,nation,2021-09-03,36
W92000004,Wales,nation,2021-09-02,39
W92000004,Wales,nation,2021-09-01,40
W92000004,Wales,nation,2021-08-31,23
W92000004,Wales,nation,2021-08-30,39
W92000004,Wales,nation,2021-08-29,22
W92000004,Wales,nation,2021-08-28,37
W92000004,Wales,nation,2021-08-27,37
W92000004,Wales,nation,2021-08-26,25
W92000004,Wales,nation,2021-08-25,37
W92000004,Wales,nation,2021-08-24,28
W92000004,Wales,nation,2021-08-23,19
W92000004,Wales,nation,2021-08-22,12
W92000004,Wales,nation,2021-08-21,28
W92000004,Wales,nation,2021-08-20,26
W92000004,Wales,nation,2021-08-19,21
W92000004,Wales,nation,2021-08-18,17
W92000004,Wales,nation,2021-08-17,22
W92000004,Wales,nation,2021-08-16,9
W92000004,Wales,nation,2021-08-15,17
W92000004,Wales,nation,2021-08-14,13
W92000004,Wales,nation,2021-08-13,18
W92000004,Wales,nation,2021-08-12,13
W92000004,Wales,nation,2021-08-11,14
W92000004,Wales,nation,2021-08-10,12
W92000004,Wales,nation,2021-08-09,12
W92000004,Wales,nation,2021-08-08,15
W92000004,Wales,nation,2021-08-07,18
W92000004,Wales,nation,2021-08-06,17
W92000004,Wales,nation,2021-08-05,7
W92000004,Wales,nation,2021-08-04,12
W92000004,Wales,nation,2021-08-03,9
W92000004,Wales,nation,2021-08-02,13
W92000004,Wales,nation,2021-08-01,21
W92000004,Wales,nation,2021-07-31,14
W92000004,Wales,nation,2021-07-30,10
W92000004,Wales,nation,2021-07-29,12
W92000004,Wales,nation,2021-07-28,26
W92000004,Wales,nation,2021-07-27,12
W92000004,Wales,nation,2021-07-26,10
W92000004,Wales,nation,2021-07-25,14
W92000004,Wales,nation,2021-07-24,23
W92000004,Wales,nation,2021-07-23,25
W92000004,Wales,nation,2021-07-22,21
W92000004,Wales,nation,2021-07-21,31
W92000004,Wales,nation,2021-07-20,27
W92000004,Wales,nation,2021-07-19,14
W92000004,Wales,nation,2021-07-18,9
W92000004,Wales,nation,2021-07-17,17
W92000004,Wales,nation,2021-07-16,19
W92000004,Wales,nation,2021-07-15,8
W92000004,Wales,nation,2021-07-14,11
W92000004,Wales,nation,2021-07-13,9
W92000004,Wales,nation,2021-07-12,3
W92000004,Wales,nation,2021-07-11,5
W92000004,Wales,nation,2021-07-10,8
W92000004,Wales,nation,2021-07-09,17
W92000004,Wales,nation,2021-07-08,5
W92000004,Wales,nation,2021-07-07,7
W92000004,Wales,nation,2021-07-06,7
W92000004,Wales,nation,2021-07-05,6
W92000004,Wales,nation,2021-07-04,3
W92000004,Wales,nation,2021-07-03,9
W92000004,Wales,nation,2021-07-02,5
W92000004,Wales,nation,2021-07-01,8
W92000004,Wales,nation,2021-06-30,7
W92000004,Wales,nation,2021-06-29,6
W92000004,Wales,nation,2021-06-28,1
W92000004,Wales,nation,2021-06-27,3
W92000004,Wales,nation,2021-06-26,8
W92000004,Wales,nation,2021-06-25,4
W92000004,Wales,nation,2021-06-24,8
W92000004,Wales,nation,2021-06-23,5
W92000004,Wales,nation,2021-06-22,6
W92000004,Wales,nation,2021-06-21,10
W92000004,Wales,nation,2021-06-20,5
W92000004,Wales,nation,2021-06-19,8
W92000004,Wales,nation,2021-06-18,8
W92000004,Wales,nation,2021-06-17,13
W92000004,Wales,nation,2021-06-16,11
W92000004,Wales,nation,2021-06-15,8
W92000004,Wales,nation,2021-06-14,3
W92000004,Wales,nation,2021-06-13,10
W92000004,Wales,nation,2021-06-12,8
W92000004,Wales,nation,2021-06-11,8
W92000004,Wales,nation,2021-06-10,6
W92000004,Wales,nation,2021-06-09,5
W92000004,Wales,nation,2021-06-08,17
W92000004,Wales,nation,2021-06-07,12
W92000004,Wales,nation,2021-06-06,5
W92000004,Wales,nation,2021-06-05,9
W92000004,Wales,nation,2021-06-04,5
W92000004,Wales,nation,2021-06-03,2
W92000004,Wales,nation,2021-06-02,6
W92000004,Wales,nation,2021-06-01,7
W92000004,Wales,nation,2021-05-31,6
W92000004,Wales,nation,2021-05-30,12
W92000004,Wales,nation,2021-05-29,7
W92000004,Wales,nation,2021-05-28,18
W92000004,Wales,nation,2021-05-27,27
W92000004,Wales,nation,2021-05-26,22
W92000004,Wales,nation,2021-05-25,24
W92000004,Wales,nation,2021-05-24,18
W92000004,Wales,nation,2021-05-23,22
W92000004,Wales,nation,2021-05-22,21
W92000004,Wales,nation,2021-05-21,12
W92000004,Wales,nation,2021-05-20,15
W92000004,Wales,nation,2021-05-19,13
W92000004,Wales,nation,2021-05-18,14
W92000004,Wales,nation,2021-05-17,12
W92000004,Wales,nation,2021-05-16,9
W92000004,Wales,nation,2021-05-15,14
W92000004,Wales,nation,2021-05-14,9
W92000004,Wales,nation,2021-05-13,18
W92000004,Wales,nation,2021-05-12,13
W92000004,Wales,nation,2021-05-11,13
W92000004,Wales,nation,2021-05-10,19
W92000004,Wales,nation,2021-05-09,11
W92000004,Wales,nation,2021-05-08,15
W92000004,Wales,nation,2021-05-07,13
W92000004,Wales,nation,2021-05-06,15
W92000004,Wales,nation,2021-05-05,12
W92000004,Wales,nation,2021-05-04,14
W92000004,Wales,nation,2021-05-03,13
W92000004,Wales,nation,2021-05-02,21
W92000004,Wales,nation,2021-05-01,20
W92000004,Wales,nation,2021-04-30,12
W92000004,Wales,nation,2021-04-29,9
W92000004,Wales,nation,2021-04-28,12
W92000004,Wales,nation,2021-04-27,19
W92000004,Wales,nation,2021-04-26,10
W92000004,Wales,nation,2021-04-25,17
W92000004,Wales,nation,2021-04-24,15
W92000004,Wales,nation,2021-04-23,10
W92000004,Wales,nation,2021-04-22,13
W92000004,Wales,nation,2021-04-21,23
W92000004,Wales,nation,2021-04-20,22
W92000004,Wales,nation,2021-04-19,20
W92000004,Wales,nation,2021-04-18,15
W92000004,Wales,nation,2021-04-17,10
W92000004,Wales,nation,2021-04-16,21
W92000004,Wales,nation,2021-04-15,16
W92000004,Wales,nation,2021-04-14,20
W92000004,Wales,nation,2021-04-13,11
W92000004,Wales,nation,2021-04-12,17
W92000004,Wales,nation,2021-04-11,14
W92000004,Wales,nation,2021-04-10,13
W92000004,Wales,nation,2021-04-09,16
W92000004,Wales,nation,2021-04-08,16
W92000004,Wales,nation,2021-04-07,18
W92000004,Wales,nation,2021-04-06,17
W92000004,Wales,nation,2021-04-05,17
W92000004,Wales,nation,2021-04-04,21
W92000004,Wales,nation,2021-04-03,22
W92000004,Wales,nation,2021-04-02,25
W92000004,Wales,nation,2021-04-01,21
W92000004,Wales,nation,2021-03-31,17
W92000004,Wales,nation,2021-03-30,17
W92000004,Wales,nation,2021-03-29,11
W92000004,Wales,nation,2021-03-28,19
W92000004,Wales,nation,2021-03-27,29
W92000004,Wales,nation,2021-03-26,18
W92000004,Wales,nation,2021-03-25,19
W92000004,Wales,nation,2021-03-24,35
W92000004,Wales,nation,2021-03-23,37
W92000004,Wales,nation,2021-03-22,30
W92000004,Wales,nation,2021-03-21,43
W92000004,Wales,nation,2021-03-20,51
W92000004,Wales,nation,2021-03-19,57
W92000004,Wales,nation,2021-03-18,59
W92000004,Wales,nation,2021-03-17,55
W92000004,Wales,nation,2021-03-16,39
W92000004,Wales,nation,2021-03-15,23
W92000004,Wales,nation,2021-03-14,40
W92000004,Wales,nation,2021-03-13,36
W92000004,Wales,nation,2021-03-12,39
W92000004,Wales,nation,2021-03-11,48
W92000004,Wales,nation,2021-03-10,30
W92000004,Wales,nation,2021-03-09,40
W92000004,Wales,nation,2021-03-08,26
W92000004,Wales,nation,2021-03-07,39
W92000004,Wales,nation,2021-03-06,61
W92000004,Wales,nation,2021-03-05,61
W92000004,Wales,nation,2021-03-04,50
W92000004,Wales,nation,2021-03-03,52
W92000004,Wales,nation,2021-03-02,73
W92000004,Wales,nation,2021-03-01,30
W92000004,Wales,nation,2021-02-28,47
W92000004,Wales,nation,2021-02-27,55
W92000004,Wales,nation,2021-02-26,66
W92000004,Wales,nation,2021-02-25,69
W92000004,Wales,nation,2021-02-24,70
W92000004,Wales,nation,2021-02-23,53
W92000004,Wales,nation,2021-02-22,45
W92000004,Wales,nation,2021-02-21,65
W92000004,Wales,nation,2021-02-20,83
W92000004,Wales,nation,2021-02-19,90
W92000004,Wales,nation,2021-02-18,78
W92000004,Wales,nation,2021-02-17,86
W92000004,Wales,nation,2021-02-16,63
W92000004,Wales,nation,2021-02-15,63
W92000004,Wales,nation,2021-02-14,91
W92000004,Wales,nation,2021-02-13,99
W92000004,Wales,nation,2021-02-12,76
W92000004,Wales,nation,2021-02-11,106
W92000004,Wales,nation,2021-02-10,85
W92000004,Wales,nation,2021-02-09,87
W92000004,Wales,nation,2021-02-08,65
W92000004,Wales,nation,2021-02-07,57
W92000004,Wales,nation,2021-02-06,88
W92000004,Wales,nation,2021-02-05,93
W92000004,Wales,nation,2021-02-04,93
W92000004,Wales,nation,2021-02-03,108
W92000004,Wales,nation,2021-02-02,99
W92000004,Wales,nation,2021-02-01,80
W92000004,Wales,nation,2021-01-31,77
W92000004,Wales,nation,2021-01-30,103
W92000004,Wales,nation,2021-01-29,97
W92000004,Wales,nation,2021-01-28,132
W92000004,Wales,nation,2021-01-27,112
W92000004,Wales,nation,2021-01-26,120
W92000004,Wales,nation,2021-01-25,75
W92000004,Wales,nation,2021-01-24,110
W92000004,Wales,nation,2021-01-23,135
W92000004,Wales,nation,2021-01-22,133
W92000004,Wales,nation,2021-01-21,116
W92000004,Wales,nation,2021-01-20,110
W92000004,Wales,nation,2021-01-19,126
W92000004,Wales,nation,2021-01-18,102
W92000004,Wales,nation,2021-01-17,93
W92000004,Wales,nation,2021-01-16,110
W92000004,Wales,nation,2021-01-15,124
W92000004,Wales,nation,2021-01-14,122
W92000004,Wales,nation,2021-01-13,129
W92000004,Wales,nation,2021-01-12,147
W92000004,Wales,nation,2021-01-11,84
W92000004,Wales,nation,2021-01-10,95
W92000004,Wales,nation,2021-01-09,140
W92000004,Wales,nation,2021-01-08,142
W92000004,Wales,nation,2021-01-07,159
W92000004,Wales,nation,2021-01-06,144
W92000004,Wales,nation,2021-01-05,146
W92000004,Wales,nation,2021-01-04,86
W92000004,Wales,nation,2021-01-03,86
W92000004,Wales,nation,2021-01-02,85
W92000004,Wales,nation,2021-01-01,154
W92000004,Wales,nation,2020-12-31,141
W92000004,Wales,nation,2020-12-30,164
W92000004,Wales,nation,2020-12-29,136
W92000004,Wales,nation,2020-12-28,125
W92000004,Wales,nation,2020-12-27,97
W92000004,Wales,nation,2020-12-26,73
W92000004,Wales,nation,2020-12-25,106
W92000004,Wales,nation,2020-12-24,146
W92000004,Wales,nation,2020-12-23,143
W92000004,Wales,nation,2020-12-22,124
W92000004,Wales,nation,2020-12-21,92
W92000004,Wales,nation,2020-12-20,90
W92000004,Wales,nation,2020-12-19,107
W92000004,Wales,nation,2020-12-18,119
W92000004,Wales,nation,2020-12-17,128
W92000004,Wales,nation,2020-12-16,131
W92000004,Wales,nation,2020-12-15,88
W92000004,Wales,nation,2020-12-14,67
W92000004,Wales,nation,2020-12-13,64
W92000004,Wales,nation,2020-12-12,102
W92000004,Wales,nation,2020-12-11,117
W92000004,Wales,nation,2020-12-10,105
W92000004,Wales,nation,2020-12-09,76
W92000004,Wales,nation,2020-12-08,98
W92000004,Wales,nation,2020-12-07,63
W92000004,Wales,nation,2020-12-06,62
W92000004,Wales,nation,2020-12-05,81
W92000004,Wales,nation,2020-12-04,58
W92000004,Wales,nation,2020-12-03,50
W92000004,Wales,nation,2020-12-02,84
W92000004,Wales,nation,2020-12-01,102
W92000004,Wales,nation,2020-11-30,62
W92000004,Wales,nation,2020-11-29,73
W92000004,Wales,nation,2020-11-28,66
W92000004,Wales,nation,2020-11-27,86
W92000004,Wales,nation,2020-11-26,93
W92000004,Wales,nation,2020-11-25,70
W92000004,Wales,nation,2020-11-24,78
W92000004,Wales,nation,2020-11-23,71
W92000004,Wales,nation,2020-11-22,62
W92000004,Wales,nation,2020-11-21,84
W92000004,Wales,nation,2020-11-20,77
W92000004,Wales,nation,2020-11-19,67
W92000004,Wales,nation,2020-11-18,80
W92000004,Wales,nation,2020-11-17,72
W92000004,Wales,nation,2020-11-16,71
W92000004,Wales,nation,2020-11-15,69
W92000004,Wales,nation,2020-11-14,89
W92000004,Wales,nation,2020-11-13,74
W92000004,Wales,nation,2020-11-12,100
W92000004,Wales,nation,2020-11-11,95
W92000004,Wales,nation,2020-11-10,104
W92000004,Wales,nation,2020-11-09,64
W92000004,Wales,nation,2020-11-08,75
W92000004,Wales,nation,2020-11-07,112
W92000004,Wales,nation,2020-11-06,82
W92000004,Wales,nation,2020-11-05,102
W92000004,Wales,nation,2020-11-04,129
W92000004,Wales,nation,2020-11-03,104
W92000004,Wales,nation,2020-11-02,75
W92000004,Wales,nation,2020-11-01,76
W92000004,Wales,nation,2020-10-31,80
W92000004,Wales,nation,2020-10-30,97
W92000004,Wales,nation,2020-10-29,86
W92000004,Wales,nation,2020-10-28,83
W92000004,Wales,nation,2020-10-27,114
W92000004,Wales,nation,2020-10-26,76
W92000004,Wales,nation,2020-10-25,78
W92000004,Wales,nation,2020-10-24,98
W92000004,Wales,nation,2020-10-23,123
W92000004,Wales,nation,2020-10-22,107
W92000004,Wales,nation,2020-10-21,92
W92000004,Wales,nation,2020-10-20,77
W92000004,Wales,nation,2020-10-19,60
W92000004,Wales,nation,2020-10-18,88
W92000004,Wales,nation,2020-10-17,112
W92000004,Wales,nation,2020-10-16,105
W92000004,Wales,nation,2020-10-15,102
W92000004,Wales,nation,2020-10-14,123
W92000004,Wales,nation,2020-10-13,98
W92000004,Wales,nation,2020-10-12,86
W92000004,Wales,nation,2020-10-11,79
W92000004,Wales,nation,2020-10-10,103
W92000004,Wales,nation,2020-10-09,60
W92000004,Wales,nation,2020-10-08,76
W92000004,Wales,nation,2020-10-07,85
W92000004,Wales,nation,2020-10-06,80
W92000004,Wales,nation,2020-10-05,59
W92000004,Wales,nation,2020-10-04,92
W92000004,Wales,nation,2020-10-03,79
W92000004,Wales,nation,2020-10-02,94
W92000004,Wales,nation,2020-10-01,79
W92000004,Wales,nation,2020-09-30,61
W92000004,Wales,nation,2020-09-29,90
W92000004,Wales,nation,2020-09-28,71
W92000004,Wales,nation,2020-09-27,56
W92000004,Wales,nation,2020-09-26,61
W92000004,Wales,nation,2020-09-25,67
W92000004,Wales,nation,2020-09-24,94
W92000004,Wales,nation,2020-09-23,70
W92000004,Wales,nation,2020-09-22,43
W92000004,Wales,nation,2020-09-21,59
W92000004,Wales,nation,2020-09-20,28
W92000004,Wales,nation,2020-09-19,34
W92000004,Wales,nation,2020-09-18,41
W92000004,Wales,nation,2020-09-17,42
W92000004,Wales,nation,2020-09-16,65
W92000004,Wales,nation,2020-09-15,53
W92000004,Wales,nation,2020-09-14,59
W92000004,Wales,nation,2020-09-13,55
W92000004,Wales,nation,2020-09-12,55
W92000004,Wales,nation,2020-09-11,70
W92000004,Wales,nation,2020-09-10,49
W92000004,Wales,nation,2020-09-09,56
W92000004,Wales,nation,2020-09-08,65
W92000004,Wales,nation,2020-09-07,46
W92000004,Wales,nation,2020-09-06,42
W92000004,Wales,nation,2020-09-05,27
W92000004,Wales,nation,2020-09-04,69
W92000004,Wales,nation,2020-09-03,70
W92000004,Wales,nation,2020-09-02,59
W92000004,Wales,nation,2020-09-01,69
W92000004,Wales,nation,2020-08-31,29
W92000004,Wales,nation,2020-08-30,33
W92000004,Wales,nation,2020-08-29,52
W92000004,Wales,nation,2020-08-28,83
W92000004,Wales,nation,2020-08-27,70
W92000004,Wales,nation,2020-08-26,69
W92000004,Wales,nation,2020-08-25,49
W92000004,Wales,nation,2020-08-24,36
W92000004,Wales,nation,2020-08-23,26
W92000004,Wales,nation,2020-08-22,39
W92000004,Wales,nation,2020-08-21,54
W92000004,Wales,nation,2020-08-20,39
W92000004,Wales,nation,2020-08-19,45
W92000004,Wales,nation,2020-08-18,63
W92000004,Wales,nation,2020-08-17,38
W92000004,Wales,nation,2020-08-16,37
W92000004,Wales,nation,2020-08-15,52
W92000004,Wales,nation,2020-08-14,39
W92000004,Wales,nation,2020-08-13,63
W92000004,Wales,nation,2020-08-12,45
W92000004,Wales,nation,2020-08-11,47
W92000004,Wales,nation,2020-08-10,31
W92000004,Wales,nation,2020-08-09,51
W92000004,Wales,nation,2020-08-08,55
W92000004,Wales,nation,2020-08-07,53
W92000004,Wales,nation,2020-08-06,45
