date,vaccinated
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,0.0
2021-06-29,1.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.0
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,1.0
2021-07-25,0.0
2021-07-26,1.0
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,2.0
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,1.0
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,0.0
2021-08-09,0.0
2021-08-10,0.0
2021-08-11,0.0
2021-08-12,2.0
2021-08-13,0.0
2021-08-14,0.0
2021-08-15,0.0
2021-08-16,0.0
2021-08-17,0.0
2021-08-18,0.0
2021-08-19,0.0
2021-08-20,0.0
2021-08-21,0.0
2021-08-22,0.0
2021-08-23,0.0
2021-08-24,1.0
2021-08-25,0.0
2021-08-26,0.0
2021-08-27,0.0
2021-08-28,0.0
2021-08-29,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,2.0
2021-09-02,0.0
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,0.0
2021-09-06,0.0
2021-09-07,0.0
2021-09-08,0.0
2021-09-09,0.0
2021-09-10,0.0
2021-09-11,0.0
2021-09-12,0.0
2021-09-13,0.0
2021-09-14,0.0
2021-09-15,0.0
2021-09-16,0.0
2021-09-17,0.0
2021-09-18,1.0
2021-09-19,0.0
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,1.0
2021-09-23,5.0
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,0.0
2021-09-28,1.0
2021-09-29,0.0
2021-09-30,1.0
2021-10-01,0.0
2021-10-02,0.0
2021-10-03,0.0
2021-10-04,1.0
2021-10-05,0.0
2021-10-06,4.0
2021-10-07,0.0
2021-10-08,1.0
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,2.0
2021-10-12,0.0
2021-10-13,1.0
2021-10-14,1.0
2021-10-15,3.0
2021-10-16,0.0
2021-10-17,1.0
2021-10-18,2.0
2021-10-19,0.0
2021-10-20,4.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,1.0
2021-10-29,0.0
2021-10-30,0.0
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,1.0
2021-11-04,1.0
2021-11-05,0.0
2021-11-06,5.0
2021-11-07,1.0
2021-11-08,5.0
2021-11-09,7.0
2021-11-10,8.0
2021-11-11,5.0
2021-11-12,6.0
2021-11-13,12.0
2021-11-14,0.0
2021-11-15,2.0
2021-11-16,5.0
2021-11-17,4.0
2021-11-18,3.0
2021-11-19,5.0
2021-11-20,1.0
2021-11-21,5.0
2021-11-22,3.0
2021-11-23,2.0
2021-11-24,9.0
2021-11-25,1.0
2021-11-26,5.0
2021-11-27,3.0
2021-11-28,1.0
2021-11-29,3.0
2021-11-30,4.0
2021-12-01,15.0
2021-12-02,2.0
2021-12-03,3.0
2021-12-04,2.0
2021-12-05,2.0
2021-12-06,2.0
2021-12-07,4.0
2021-12-08,10.0
2021-12-09,1.0
2021-12-10,1.0
2021-12-11,5.0
2021-12-12,6.0
2021-12-13,14.0
2021-12-14,1.0
2021-12-15,7.0
2021-12-16,8.0
2021-12-17,10.0
2021-12-18,18.0
2021-12-19,8.0
2021-12-20,9.0
2021-12-21,20.0
2021-12-22,16.0
2021-12-23,20.0
2021-12-24,2.0
2021-12-25,0.0
2021-12-26,6.0
2021-12-27,10.0
2021-12-28,11.0
2021-12-29,20.0
2021-12-30,18.0
2021-12-31,18.0
2022-01-01,1.0
2022-01-02,11.0
2022-01-03,13.0
2022-01-04,11.0
2022-01-05,7.0
2022-01-06,15.0
2022-01-07,16.0
2022-01-08,15.0
2022-01-09,10.0
2022-01-10,2.0
2022-01-11,12.0
2022-01-12,8.0
2022-01-13,18.0
2022-01-14,27.0
2022-01-15,36.0
2022-01-16,12.0
2022-01-17,8.0
2022-01-18,7.0
2022-01-19,10.0
2022-01-20,9.0
2022-01-21,19.0
2022-01-22,15.0
2022-01-23,7.0
2022-01-24,9.0
2022-01-25,11.0
2022-01-26,16.0
2022-01-27,16.0
2022-01-28,34.0
2022-01-29,187.0
2022-01-30,18.0
2022-01-31,47.0
2022-02-01,189.0
2022-02-02,314.0
2022-02-03,478.0
2022-02-04,269.0
2022-02-05,1451.0
2022-02-06,346.0
2022-02-07,354.0
2022-02-08,631.0
2022-02-09,712.0
2022-02-10,663.0
2022-02-11,514.0
2022-02-12,2811.0
2022-02-13,764.0
2022-02-14,795.0
2022-02-15,855.0
2022-02-16,1064.0
2022-02-17,1246.0
2022-02-18,756.0
2022-02-19,1796.0
2022-02-20,573.0
2022-02-21,542.0
2022-02-22,708.0
2022-02-23,1287.0
2022-02-24,1177.0
2022-02-25,1002.0
2022-02-26,1499.0
2022-02-27,521.0
2022-02-28,419.0
2022-03-01,343.0
2022-03-02,421.0
2022-03-03,359.0
2022-03-04,576.0
2022-03-05,1084.0
2022-03-06,497.0
2022-03-07,210.0
2022-03-08,213.0
2022-03-09,255.0
2022-03-10,320.0
2022-03-11,275.0
2022-03-12,755.0
2022-03-13,271.0
2022-03-14,93.0
2022-03-15,251.0
2022-03-16,311.0
2022-03-17,198.0
2022-03-18,267.0
2022-03-19,737.0
2022-03-20,235.0
2022-03-21,137.0
2022-03-22,172.0
2022-03-23,197.0
2022-03-24,192.0
2022-03-25,213.0
2022-03-26,556.0
2022-03-27,156.0
2022-03-28,223.0
2022-03-29,154.0
2022-03-30,304.0
2022-03-31,227.0
2022-04-01,314.0
2022-04-02,1721.0
2022-04-03,816.0
2022-04-04,3656.0
2022-04-05,4854.0
2022-04-06,5180.0
2022-04-07,5112.0
2022-04-08,5575.0
2022-04-09,14637.0
2022-04-10,8151.0
2022-04-11,9765.0
2022-04-12,11441.0
2022-04-13,13066.0
2022-04-14,13494.0
2022-04-15,7264.0
2022-04-16,12061.0
2022-04-17,2738.0
2022-04-18,4693.0
2022-04-19,9666.0
2022-04-20,9882.0
2022-04-21,11638.0
2022-04-22,11734.0
2022-04-23,21015.0
2022-04-24,9833.0
2022-04-25,4791.0
2022-04-26,5491.0
2022-04-27,5884.0
2022-04-28,6103.0
2022-04-29,7493.0
2022-04-30,20080.0
2022-05-01,8115.0
2022-05-02,4078.0
2022-05-03,5032.0
2022-05-04,5120.0
2022-05-05,4687.0
2022-05-06,5465.0
2022-05-07,16435.0
2022-05-08,7146.0
2022-05-09,2733.0
2022-05-10,3469.0
2022-05-11,3429.0
2022-05-12,3848.0
2022-05-13,4293.0
2022-05-14,13630.0
2022-05-15,6796.0
2022-05-16,2534.0
2022-05-17,2899.0
2022-05-18,2928.0
2022-05-19,3172.0
2022-05-20,3622.0
2022-05-21,10289.0
2022-05-22,4254.0
2022-05-23,1662.0
2022-05-24,2275.0
2022-05-25,2268.0
2022-05-26,2225.0
2022-05-27,2916.0
2022-05-28,7532.0
2022-05-29,3664.0
2022-05-30,4241.0
2022-05-31,4556.0
2022-06-01,4254.0
2022-06-02,1064.0
2022-06-03,590.0
2022-06-04,2996.0
2022-06-05,1248.0
